,NAME,AGE,TEAM_RANK,POSITION,MATCHES_PLAYED,STARTS,MINUTES,GOALS,ASSISTS,PENALTIES,PEANLTIES_MISSED,YELLOW_CARDS,RED_CARDS,xG,xA,OWN_GOALS,GOALS_CONCEDED,CLEAN_SHEETS,SAVES,POINTS,NEXT_SEASON_POINTS,MINUTES_PER_ASSIST,MINUTES_PER_GOAL,MINUTES_PER_GAME,MINUTES_PER_POINT,MINUTES_PER_XG,MINUTES_PER_XA,xg_diff,xa_diff
1697,adama traore,22,7.0,FW,29,8,902,1,1,0,0,1,0,1.3,2.2,0.0,13.0,1.0,0.0,44.0,130,902.0,902.0,31.103448275862068,20.5,693.8461538461538,409.99999999999994,-0.30000000000000004,-1.2000000000000002
1698,sokratis papastathopoulos,30,5.0,DF,25,25,2198,1,2,0,0,12,0,0.8,0.7,0.0,33.0,5.0,0.0,64.0,57,1099.0,2198.0,87.92,34.34375,2747.5,3140.0,0.19999999999999996,1.3
1699,will norris,24,7.0,GK,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3510.0,3510.0,1.0,1.0,35100.0,35100.0,0.0,0.0
1700,ashley young,33,6.0,DF,30,28,2569,2,2,0,0,9,1,0.5,3.1,0.0,44.0,4.0,0.0,73.0,24,1284.5,1284.5,85.63333333333334,35.19178082191781,5138.0,828.7096774193548,1.5,-1.1
1701,fabian delph,28,1.0,DF,11,8,725,0,1,0,0,1,1,0.1,0.3,0.0,9.0,3.0,0.0,29.0,24,725.0,3510.0,65.9090909090909,25.0,7250.0,2416.666666666667,-0.1,0.7
1702,ayoze perez,25,13.0,MF,37,34,2917,12,2,0,0,2,0,7.5,3.6,0.0,35.0,11.0,0.0,141.0,129,1458.5,243.08333333333334,78.83783783783784,20.68794326241135,388.93333333333334,810.2777777777777,4.5,-1.6
1703,gerard deulofeu,24,11.0,FW,30,26,2066,10,5,0,0,3,0,8.0,4.1,0.0,29.0,9.0,0.0,133.0,88,413.2,206.6,68.86666666666666,15.533834586466165,258.25,503.9024390243903,2.0,0.9000000000000004
1704,hector bellerin,23,5.0,DF,19,18,1533,0,5,0,0,3,0,0.9,2.2,1.0,21.0,4.0,0.0,60.0,44,306.6,3510.0,80.6842105263158,25.55,1703.3333333333333,696.8181818181818,-0.9,2.8
1705,david de gea,27,6.0,GK,38,38,3420,0,0,0,0,1,0,0.0,0.0,0.0,54.0,7.0,123.0,120.0,143,3510.0,3510.0,90.0,28.5,35100.0,35100.0,0.0,0.0
1706,jack wilshere,26,10.0,MF,8,4,392,0,1,0,0,2,0,0.2,0.6,0.0,10.0,1.0,0.0,17.0,8,392.0,3510.0,49.0,23.058823529411764,1960.0,653.3333333333334,-0.2,0.4
1707,dwight mcneil,18,15.0,MF,21,19,1591,3,5,0,0,2,0,2.0,3.4,0.0,25.0,5.0,0.0,75.0,123,318.2,530.3333333333334,75.76190476190476,21.213333333333335,795.5,467.94117647058823,1.0,1.6
1708,mamadou sakho,28,12.0,DF,27,27,2416,0,0,0,0,2,0,0.4,0.2,0.0,35.0,9.0,0.0,88.0,11,3510.0,3510.0,89.48148148148148,27.454545454545453,6040.0,12080.0,-0.4,-0.2
1709,danny ings,26,16.0,FW,24,23,1651,7,3,3,0,1,0,9.4,3.1,0.0,27.0,5.0,0.0,90.0,198,550.3333333333334,235.85714285714286,68.79166666666667,18.344444444444445,175.63829787234042,532.5806451612904,-2.4000000000000004,-0.10000000000000009
1710,granit xhaka,25,5.0,MF,29,29,2498,4,2,0,0,10,0,2.0,3.4,0.0,37.0,7.0,0.0,90.0,73,1249.0,624.5,86.13793103448276,27.755555555555556,1249.0,734.7058823529412,2.0,-1.4
1711,laurent koscielny,32,5.0,DF,17,13,1331,3,0,0,0,1,0,1.4,0.2,0.0,23.0,3.0,0.0,62.0,0,3510.0,443.6666666666667,78.29411764705883,21.467741935483872,950.7142857142858,6655.0,1.6,-0.2
1712,angus gunn,22,16.0,GK,12,12,1080,0,0,0,0,0,0,0.0,0.0,0.0,18.0,3.0,33.0,47.0,29,3510.0,3510.0,90.0,22.97872340425532,35100.0,35100.0,0.0,0.0
1713,aymeric laporte,24,1.0,DF,35,34,3057,3,3,0,0,3,0,3.0,0.8,0.0,21.0,18.0,0.0,177.0,63,1019.0,1019.0,87.34285714285714,17.271186440677965,1019.0,3821.25,0.0,2.2
1714,marcus rashford,20,6.0,FW,33,26,2334,10,6,0,0,3,1,10.7,5.0,0.0,35.0,6.0,0.0,128.0,177,389.0,233.4,70.72727272727273,18.234375,218.13084112149534,466.8,-0.6999999999999993,1.0
1715,alexis sanchez,29,6.0,FW,20,9,880,1,3,0,0,3,0,1.5,3.0,0.0,10.0,2.0,0.0,47.0,0,293.3333333333333,880.0,44.0,18.72340425531915,586.6666666666666,293.3333333333333,-0.5,0.0
1716,ryan bertrand,28,16.0,DF,24,24,2160,1,0,0,0,8,0,1.2,1.7,0.0,42.0,6.0,0.0,56.0,75,3510.0,2160.0,90.0,38.57142857142857,1800.0,1270.5882352941176,-0.19999999999999996,-1.7
1717,willy boly,27,7.0,DF,36,36,3167,4,0,0,0,2,1,3.6,2.1,0.0,43.0,8.0,0.0,120.0,97,3510.0,791.75,87.97222222222223,26.391666666666666,879.7222222222222,1508.095238095238,0.3999999999999999,-2.1
1718,jordon ibe,22,14.0,MF,19,9,797,1,1,0,0,1,0,0.8,0.6,0.0,23.0,1.0,0.0,33.0,2,797.0,797.0,41.94736842105263,24.151515151515152,996.25,1328.3333333333335,0.19999999999999996,0.4
1719,andriy yarmolenko,28,10.0,MF,9,5,459,2,0,0,0,2,0,1.1,0.8,0.0,6.0,1.0,0.0,27.0,70,3510.0,229.5,51.0,17.0,417.27272727272725,573.75,0.8999999999999999,-0.8
1720,issa diop,21,10.0,DF,33,33,2970,1,0,0,0,4,0,1.2,0.2,1.0,43.0,7.0,0.0,87.0,76,3510.0,2970.0,90.0,34.13793103448276,2475.0,14850.0,-0.19999999999999996,-0.2
1721,mark noble,31,10.0,MF,31,29,2291,5,5,4,0,6,1,3.7,1.9,0.0,31.0,7.0,0.0,99.0,105,458.2,458.2,73.90322580645162,23.141414141414142,619.1891891891892,1205.7894736842106,1.2999999999999998,3.1
1722,fabian balbuena,26,10.0,DF,23,23,2013,1,0,0,0,2,0,2.1,0.2,0.0,32.0,5.0,0.0,61.0,40,3510.0,2013.0,87.52173913043478,33.0,958.5714285714286,10065.0,-1.1,-0.2
1723,steven defour,30,15.0,MF,6,6,448,0,0,0,0,0,0,0.0,0.1,0.0,14.0,0.0,0.0,10.0,0,3510.0,3510.0,74.66666666666667,44.8,35100.0,4480.0,0.0,-0.1
1724,marc albrighton,28,9.0,FW,27,18,1625,2,2,0,0,3,0,1.2,2.9,0.0,17.0,5.0,0.0,63.0,38,812.5,812.5,60.18518518518518,25.793650793650794,1354.1666666666667,560.3448275862069,0.8,-0.8999999999999999
1725,jose holebas,34,11.0,DF,28,27,2393,3,6,0,0,12,1,1.0,4.1,0.0,41.0,5.0,0.0,93.0,21,398.8333333333333,797.6666666666666,85.46428571428571,25.731182795698924,2393.0,583.6585365853659,2.0,1.9000000000000004
1726,domingos quina,18,11.0,MF,8,3,338,1,0,0,0,0,0,0.2,0.1,0.0,5.0,0.0,0.0,17.0,4,3510.0,338.0,42.25,19.88235294117647,1690.0,3380.0,0.8,-0.1
1727,willy caballero,36,3.0,GK,2,2,180,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,3.0,13.0,13,3510.0,3510.0,90.0,13.846153846153847,35100.0,35100.0,0.0,0.0
1728,michail antonio,28,10.0,MF,33,22,2103,6,4,0,0,3,0,7.1,4.4,0.0,30.0,7.0,0.0,118.0,111,525.75,350.5,63.72727272727273,17.822033898305083,296.19718309859155,477.95454545454544,-1.0999999999999996,-0.40000000000000036
1729,juan foyth,20,4.0,DF,12,10,888,1,0,0,0,3,1,0.7,0.8,0.0,12.0,3.0,0.0,35.0,3,3510.0,888.0,74.0,25.37142857142857,1268.5714285714287,1110.0,0.30000000000000004,-0.8
1730,will hughes,23,11.0,MF,32,31,2418,2,4,0,0,5,0,2.5,2.6,0.0,39.0,7.0,0.0,87.0,62,604.5,1209.0,75.5625,27.79310344827586,967.2,930.0,-0.5,1.4
1731,fabian schar,26,13.0,DF,24,22,1999,4,1,0,0,12,0,1.9,0.7,0.0,23.0,7.0,0.0,93.0,55,1999.0,499.75,83.29166666666667,21.49462365591398,1052.1052631578948,2855.714285714286,2.1,0.30000000000000004
1732,steve cook,27,14.0,DF,31,31,2786,1,1,0,0,3,0,1.3,0.9,1.0,56.0,9.0,0.0,85.0,52,2786.0,2786.0,89.87096774193549,32.77647058823529,2143.076923076923,3095.5555555555557,-0.30000000000000004,0.09999999999999998
1733,mohamed salah,26,2.0,FW,38,37,3250,22,8,3,0,1,0,20.2,9.4,0.0,20.0,21.0,0.0,259.0,233,406.25,147.72727272727272,85.52631578947368,12.548262548262548,160.8910891089109,345.74468085106383,1.8000000000000007,-1.4000000000000004
1734,matteo guendouzi,19,5.0,MF,33,23,2149,0,0,0,0,9,0,0.6,1.8,0.0,32.0,3.0,0.0,47.0,48,3510.0,3510.0,65.12121212121212,45.723404255319146,3581.666666666667,1193.888888888889,-0.6,-1.8
1735,connor wickham,25,12.0,FW,6,0,67,0,1,0,0,0,0,0.4,0.3,0.0,1.0,0.0,0.0,9.0,15,67.0,3510.0,11.166666666666666,7.444444444444445,167.5,223.33333333333334,-0.4,0.7
1736,isaac hayden,23,13.0,MF,25,21,1859,1,4,0,0,3,1,0.9,2.3,0.0,25.0,7.0,0.0,69.0,73,464.75,1859.0,74.36,26.942028985507246,2065.5555555555557,808.2608695652175,0.09999999999999998,1.7000000000000002
1737,ainsley maitland-niles,20,5.0,DF,16,11,987,1,1,0,0,2,1,0.9,0.9,0.0,20.0,2.0,0.0,34.0,41,987.0,987.0,61.6875,29.029411764705884,1096.6666666666667,1096.6666666666667,0.09999999999999998,0.09999999999999998
1738,willian,29,3.0,FW,32,26,2097,3,6,0,0,2,0,4.2,5.4,0.0,25.0,11.0,0.0,108.0,168,349.5,699.0,65.53125,19.416666666666668,499.2857142857143,388.3333333333333,-1.2000000000000002,0.5999999999999996
1739,mason greenwood,16,6.0,FW,3,1,117,0,0,0,0,0,0,0.7,0.1,0.0,2.0,0.0,0.0,4.0,103,3510.0,3510.0,39.0,29.25,167.14285714285717,1170.0,-0.7,-0.1
1740,mateo kovacic,24,3.0,MF,32,21,1735,0,2,0,0,3,0,2.2,1.7,0.0,19.0,9.0,0.0,64.0,68,867.5,3510.0,54.21875,27.109375,788.6363636363636,1020.5882352941177,-2.2,0.30000000000000004
1741,marc navarro,23,11.0,DF,2,1,84,0,0,0,0,0,0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0,3510.0,3510.0,42.0,42.0,35100.0,35100.0,0.0,0.0
1742,vicente guaita,31,12.0,GK,20,20,1754,0,0,0,0,2,0,0.0,0.0,0.0,23.0,7.0,64.0,81.0,137,3510.0,3510.0,87.7,21.65432098765432,35100.0,35100.0,0.0,0.0
1743,john ruddy,31,7.0,GK,1,1,90,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0,3510.0,3510.0,90.0,12.857142857142858,35100.0,35100.0,0.0,0.0
1744,ademola lookman,20,8.0,FW,21,3,618,0,2,0,0,0,0,1.4,1.4,0.0,8.0,1.0,0.0,34.0,0,309.0,3510.0,29.428571428571427,18.176470588235293,441.42857142857144,441.42857142857144,-1.4,0.6000000000000001
1745,ben foster,35,11.0,GK,38,38,3420,0,0,0,0,1,0,0.0,0.2,0.0,59.0,7.0,128.0,129.0,137,3510.0,3510.0,90.0,26.511627906976745,35100.0,17100.0,0.0,-0.2
1746,hugo lloris,31,4.0,GK,33,33,2970,0,0,0,0,0,0,0.0,0.0,0.0,33.0,12.0,100.0,145.0,98,3510.0,3510.0,90.0,20.482758620689655,35100.0,35100.0,0.0,0.0
1747,nemanja matic,29,6.0,MF,28,28,2436,1,0,0,0,7,1,1.3,0.5,0.0,37.0,6.0,0.0,59.0,55,3510.0,2436.0,87.0,41.28813559322034,1873.8461538461538,4872.0,-0.30000000000000004,-0.5
1748,max kilman,21,7.0,DF,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,3510.0,3510.0,1.0,1.0,35100.0,35100.0,0.0,0.0
1749,ross barkley,24,3.0,MF,27,13,1245,3,5,0,0,1,0,4.0,2.1,0.0,13.0,7.0,0.0,79.0,61,249.0,415.0,46.111111111111114,15.759493670886076,311.25,592.8571428571428,-1.0,2.9
1750,christian fuchs,32,9.0,DF,3,2,207,0,0,0,0,0,0,0.1,0.2,0.0,5.0,0.0,0.0,3.0,26,3510.0,3510.0,69.0,69.0,2070.0,1035.0,-0.1,-0.2
1751,pierre-emerick aubameyang,29,5.0,FW,36,30,2726,22,5,4,1,0,0,22.5,4.2,0.0,42.0,7.0,0.0,205.0,205,545.2,123.9090909090909,75.72222222222223,13.297560975609755,121.15555555555555,649.047619047619,-0.5,0.7999999999999998
1752,martin kelly,28,12.0,DF,13,12,1111,0,0,0,0,2,0,0.4,0.0,1.0,21.0,3.0,0.0,26.0,64,3510.0,3510.0,85.46153846153847,42.73076923076923,2777.5,35100.0,-0.4,0.0
1753,philip billing,22,20.0,MF,27,25,2188,2,0,0,0,7,0,1.8,1.7,0.0,43.0,5.0,0.0,63.0,68,3510.0,1094.0,81.03703703703704,34.73015873015873,1215.5555555555554,1287.0588235294117,0.19999999999999996,-1.7
1754,florian lejeune,27,13.0,DF,12,12,1054,0,0,0,0,0,0,0.4,0.4,0.0,13.0,4.0,0.0,35.0,24,3510.0,3510.0,87.83333333333333,30.114285714285714,2635.0,2635.0,-0.4,-0.4
1755,joel matip,26,2.0,DF,22,17,1537,1,0,0,0,3,0,0.7,0.2,0.0,12.0,9.0,0.0,83.0,39,3510.0,1537.0,69.86363636363636,18.518072289156628,2195.714285714286,7685.0,0.30000000000000004,-0.2
1756,michael obafemi,18,16.0,FW,6,1,137,1,1,0,0,1,0,1.7,0.4,0.0,3.0,0.0,0.0,13.0,45,137.0,137.0,22.833333333333332,10.538461538461538,80.58823529411765,342.5,-0.7,0.6
1757,ashley westwood,28,15.0,MF,34,31,2824,2,7,0,0,5,0,1.9,4.8,0.0,55.0,7.0,0.0,111.0,118,403.42857142857144,1412.0,83.05882352941177,25.44144144144144,1486.3157894736844,588.3333333333334,0.10000000000000009,2.2
1758,ederson,24,1.0,GK,38,38,3420,0,1,0,0,2,0,0.0,0.1,0.0,23.0,20.0,58.0,169.0,133,3420.0,3510.0,90.0,20.236686390532544,35100.0,34200.0,0.0,0.9
1759,andrew surman,31,14.0,MF,18,16,1439,0,0,0,0,2,0,0.3,0.4,0.0,37.0,4.0,0.0,36.0,6,3510.0,3510.0,79.94444444444444,39.97222222222222,4796.666666666667,3597.5,-0.3,-0.4
1760,david brooks,21,14.0,MF,30,29,2261,7,5,0,0,3,0,6.0,5.0,0.0,41.0,9.0,0.0,123.0,21,452.2,323.0,75.36666666666666,18.382113821138212,376.8333333333333,452.2,1.0,0.0
1761,junior stanislas,28,14.0,MF,23,11,1031,2,3,1,0,1,0,3.1,2.0,0.0,24.0,2.0,0.0,56.0,42,343.6666666666667,515.5,44.82608695652174,18.410714285714285,332.5806451612903,515.5,-1.1,1.0
1762,raheem sterling,23,1.0,FW,34,31,2771,17,9,0,0,3,0,13.7,9.6,0.0,19.0,17.0,0.0,234.0,204,307.8888888888889,163.0,81.5,11.841880341880342,202.26277372262774,288.64583333333337,3.3000000000000007,-0.5999999999999996
1763,conor coady,25,7.0,DF,38,38,3420,0,0,0,0,5,0,0.0,0.0,3.0,46.0,9.0,0.0,94.0,118,3510.0,3510.0,90.0,36.38297872340426,35100.0,35100.0,0.0,0.0
1764,oleksandr zinchenko,21,1.0,DF,14,14,1151,0,3,0,0,1,0,0.2,1.5,0.0,4.0,9.0,0.0,44.0,49,383.6666666666667,3510.0,82.21428571428571,26.15909090909091,5755.0,767.3333333333334,-0.2,1.5
1765,marcos alonso,27,3.0,DF,31,31,2759,2,4,0,0,6,0,3.4,3.4,0.0,28.0,14.0,0.0,161.0,100,689.75,1379.5,89.0,17.13664596273292,811.4705882352941,811.4705882352941,-1.4,0.6000000000000001
1766,victor camarasa,24,18.0,MF,32,31,2569,5,4,1,0,6,0,4.0,3.8,0.0,53.0,9.0,0.0,106.0,1,642.25,513.8,80.28125,24.235849056603772,642.25,676.0526315789474,1.0,0.20000000000000018
1767,ryan sessegnon,18,19.0,FW,35,26,2300,2,6,0,0,0,0,4.0,3.8,0.0,60.0,3.0,0.0,94.0,9,383.3333333333333,1150.0,65.71428571428571,24.46808510638298,575.0,605.2631578947369,-2.0,2.2
1768,james garner,17,6.0,MF,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,3510.0,3510.0,1.0,1.0,35100.0,35100.0,0.0,0.0
1769,adrian mariappa,31,11.0,DF,26,20,1927,0,0,0,0,3,0,0.7,0.6,0.0,32.0,5.0,0.0,57.0,26,3510.0,3510.0,74.11538461538461,33.80701754385965,2752.857142857143,3211.666666666667,-0.7,-0.6
1770,seamus coleman,29,8.0,DF,29,29,2558,2,2,0,0,1,0,1.6,3.6,1.0,30.0,13.0,0.0,125.0,55,1279.0,1279.0,88.20689655172414,20.464,1598.75,710.5555555555555,0.3999999999999999,-1.6
1771,jordan henderson,28,2.0,MF,32,21,1987,1,3,0,0,2,1,1.5,1.8,0.0,14.0,12.0,0.0,76.0,116,662.3333333333334,1987.0,62.09375,26.144736842105264,1324.6666666666667,1103.888888888889,-0.5,1.2
1772,naby keita,23,2.0,MF,25,16,1390,2,1,0,0,0,0,2.0,1.0,0.0,8.0,10.0,0.0,67.0,52,1390.0,695.0,55.6,20.746268656716417,695.0,1390.0,0.0,0.0
1773,michael keane,25,8.0,DF,33,33,2969,1,2,0,0,2,0,2.3,1.4,0.0,39.0,13.0,0.0,129.0,90,1484.5,2969.0,89.96969696969697,23.015503875968992,1290.8695652173915,2120.714285714286,-1.2999999999999998,0.6000000000000001
1774,yoshinori muto,26,13.0,FW,17,5,524,1,0,0,0,1,0,0.9,0.8,0.0,10.0,1.0,0.0,24.0,9,3510.0,524.0,30.823529411764707,21.833333333333332,582.2222222222222,655.0,0.09999999999999998,-0.8
1775,xherdan shaqiri,26,2.0,FW,24,11,1064,6,3,0,0,2,0,3.9,1.6,0.0,6.0,7.0,0.0,88.0,15,354.6666666666667,177.33333333333334,44.333333333333336,12.090909090909092,272.8205128205128,665.0,2.1,1.4
1776,artur boruc,38,14.0,GK,12,12,1080,0,0,0,0,2,0,0.0,0.0,0.0,18.0,4.0,39.0,46.0,0,3510.0,3510.0,90.0,23.47826086956522,35100.0,35100.0,0.0,0.0
1777,jordan ayew,26,12.0,FW,20,14,1181,1,2,0,0,3,0,2.9,1.2,0.0,13.0,5.0,0.0,46.0,132,590.5,1181.0,59.05,25.67391304347826,407.2413793103448,984.1666666666667,-1.9,0.8
1778,leighton baines,33,8.0,DF,6,5,375,0,0,0,0,0,0,0.1,0.2,0.0,6.0,0.0,0.0,7.0,14,3510.0,3510.0,62.5,53.57142857142857,3750.0,1875.0,-0.1,-0.2
1779,sean longstaff,20,13.0,MF,9,8,687,1,0,0,0,2,0,0.7,0.5,0.0,9.0,3.0,0.0,26.0,44,3510.0,687.0,76.33333333333333,26.423076923076923,981.4285714285714,1374.0,0.30000000000000004,-0.5
1780,wes morgan,34,9.0,DF,22,21,1925,3,0,0,0,3,2,1.8,0.2,0.0,28.0,6.0,0.0,76.0,19,3510.0,641.6666666666666,87.5,25.32894736842105,1069.4444444444443,9625.0,1.2,-0.2
1781,daryl janmaat,29,11.0,DF,18,17,1520,0,2,0,0,3,0,0.5,0.8,0.0,22.0,3.0,0.0,50.0,36,760.0,3510.0,84.44444444444444,30.4,3040.0,1900.0,-0.5,1.2
1782,konstantinos mavropanos,20,5.0,DF,4,3,148,0,0,0,0,1,0,0.1,0.3,0.0,1.0,0.0,0.0,3.0,0,3510.0,3510.0,37.0,49.333333333333336,1480.0,493.33333333333337,-0.1,-0.3
1783,andreas pereira,22,6.0,MF,15,6,599,1,1,0,0,5,0,0.3,0.9,0.0,13.0,1.0,0.0,27.0,60,599.0,599.0,39.93333333333333,22.185185185185187,1996.6666666666667,665.5555555555555,0.7,0.09999999999999998
1784,angel gomes,17,6.0,MF,2,0,27,0,0,0,0,0,0,0.1,0.0,0.0,1.0,0.0,0.0,2.0,2,3510.0,3510.0,13.5,13.5,270.0,35100.0,-0.1,0.0
1785,chris smalling,28,6.0,DF,24,24,2127,1,0,0,0,1,0,1.2,0.2,1.0,36.0,4.0,0.0,56.0,0,3510.0,2127.0,88.625,37.982142857142854,1772.5,10635.0,-0.19999999999999996,-0.2
1786,luke shaw,23,6.0,DF,29,29,2591,1,4,0,0,11,0,1.4,3.9,0.0,39.0,6.0,0.0,91.0,67,647.75,2591.0,89.34482758620689,28.47252747252747,1850.7142857142858,664.3589743589744,-0.3999999999999999,0.10000000000000009
1787,wilfried zaha,25,12.0,FW,34,34,3036,10,5,0,0,9,1,5.7,4.8,0.0,49.0,11.0,0.0,143.0,120,607.2,303.6,89.29411764705883,21.23076923076923,532.6315789473684,632.5,4.3,0.20000000000000018
1788,mohamed elyounoussi,23,16.0,MF,16,8,793,0,0,0,0,0,0,2.1,1.1,0.0,10.0,4.0,0.0,28.0,0,3510.0,3510.0,49.5625,28.321428571428573,377.6190476190476,720.9090909090909,-2.1,-1.1
1789,harry winks,22,4.0,MF,26,17,1597,1,0,0,0,4,0,1.0,0.3,0.0,17.0,6.0,0.0,53.0,52,3510.0,1597.0,61.42307692307692,30.132075471698112,1597.0,5323.333333333334,0.0,-0.3
1790,jonny evans,30,9.0,DF,24,21,1996,1,0,0,0,2,0,0.9,0.3,0.0,26.0,8.0,0.0,77.0,128,3510.0,1996.0,83.16666666666667,25.92207792207792,2217.777777777778,6653.333333333334,0.09999999999999998,-0.3
1791,lewis cook,21,14.0,MF,13,8,723,0,0,0,0,2,0,0.1,0.1,0.0,10.0,3.0,0.0,22.0,40,3510.0,3510.0,55.61538461538461,32.86363636363637,7230.0,7230.0,-0.1,-0.1
1792,etienne capoue,30,11.0,MF,33,33,2944,1,3,0,0,14,1,1.4,1.0,0.0,48.0,8.0,0.0,79.0,78,981.3333333333334,2944.0,89.21212121212122,37.265822784810126,2102.857142857143,2944.0,-0.3999999999999999,2.0
1793,callum hudson-odoi,17,3.0,FW,10,4,393,0,1,0,0,0,0,0.7,1.4,0.0,5.0,2.0,0.0,18.0,53,393.0,3510.0,39.3,21.833333333333332,561.4285714285714,280.7142857142857,-0.7,-0.3999999999999999
1794,aaron mooy,27,20.0,MF,29,25,2330,3,1,1,0,4,0,2.8,2.6,0.0,48.0,3.0,0.0,76.0,80,2330.0,776.6666666666666,80.34482758620689,30.657894736842106,832.1428571428572,896.1538461538461,0.20000000000000018,-1.6
1795,phil foden,18,1.0,MF,13,3,335,1,0,0,0,0,0,2.1,0.9,0.0,0.0,2.0,0.0,25.0,69,3510.0,335.0,25.76923076923077,13.4,159.52380952380952,372.22222222222223,-1.1,-0.9
1796,glenn murray,34,17.0,FW,38,30,2508,13,1,4,0,5,0,11.4,1.3,0.0,45.0,4.0,0.0,129.0,36,2508.0,192.92307692307693,66.0,19.441860465116278,220.0,1929.230769230769,1.5999999999999996,-0.30000000000000004
1797,felipe anderson,25,10.0,MF,36,36,3043,9,4,0,0,3,0,5.5,6.1,0.0,49.0,7.0,0.0,155.0,66,760.75,338.1111111111111,84.52777777777777,19.63225806451613,553.2727272727273,498.8524590163935,3.5,-2.0999999999999996
1798,jesse lingard,25,6.0,FW,27,19,1663,4,2,1,0,3,0,4.7,2.7,0.0,26.0,3.0,0.0,78.0,32,831.5,415.75,61.592592592592595,21.32051282051282,353.82978723404256,615.9259259259259,-0.7000000000000002,-0.7000000000000002
1799,fraser forster,30,16.0,GK,1,1,90,0,0,0,0,0,0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,0,3510.0,3510.0,90.0,45.0,35100.0,35100.0,0.0,0.0
1800,cesar azpilicueta,28,3.0,DF,38,38,3402,1,5,0,0,4,0,1.2,2.4,0.0,39.0,16.0,0.0,158.0,130,680.4,3402.0,89.52631578947368,21.531645569620252,2835.0,1417.5,-0.19999999999999996,2.6
1801,ryan bennett,28,7.0,DF,34,34,3060,1,0,0,0,12,0,1.3,1.0,0.0,38.0,9.0,0.0,89.0,32,3510.0,3060.0,90.0,34.38202247191011,2353.846153846154,3060.0,-0.30000000000000004,-1.0
1802,lewis dunk,26,17.0,DF,36,36,3151,2,1,0,0,6,1,1.8,0.8,0.0,56.0,7.0,0.0,91.0,128,3151.0,1575.5,87.52777777777777,34.62637362637363,1750.5555555555554,3938.75,0.19999999999999996,0.19999999999999996
1803,mason holgate,21,8.0,DF,5,4,408,0,0,0,0,1,0,0.0,0.0,0.0,9.0,0.0,0.0,5.0,71,3510.0,3510.0,81.6,81.6,35100.0,35100.0,0.0,0.0
1804,martin dubravka,29,13.0,GK,38,38,3420,0,0,0,0,1,0,0.0,0.0,0.0,48.0,11.0,96.0,131.0,143,3510.0,3510.0,90.0,26.106870229007633,35100.0,35100.0,0.0,0.0
1805,jordan pickford,24,8.0,GK,38,38,3420,0,0,0,0,1,0,0.0,0.0,0.0,46.0,14.0,94.0,161.0,117,3510.0,3510.0,90.0,21.242236024844722,35100.0,35100.0,0.0,0.0
1806,helder costa,24,7.0,FW,25,16,1341,1,2,0,0,3,0,2.4,2.2,0.0,19.0,5.0,0.0,52.0,0,670.5,1341.0,53.64,25.78846153846154,558.75,609.5454545454545,-1.4,-0.20000000000000018
1807,angelo ogbonna,30,10.0,DF,24,20,1874,1,1,0,0,2,0,1.8,0.9,0.0,36.0,2.0,0.0,48.0,81,1874.0,1874.0,78.08333333333333,39.041666666666664,1041.111111111111,2082.222222222222,-0.8,0.09999999999999998
1808,daniel amartey,23,9.0,DF,9,7,641,0,0,0,0,2,0,0.3,0.1,0.0,9.0,1.0,0.0,15.0,0,3510.0,3510.0,71.22222222222223,42.733333333333334,2136.666666666667,6410.0,-0.3,-0.1
1809,matej vydra,26,15.0,FW,13,3,318,1,1,0,0,1,0,1.8,0.5,0.0,7.0,0.0,0.0,21.0,39,318.0,318.0,24.46153846153846,15.142857142857142,176.66666666666666,636.0,-0.8,0.5
1810,scott mctominay,21,6.0,MF,16,9,867,2,0,0,0,1,0,1.5,0.0,0.0,18.0,1.0,0.0,38.0,74,3510.0,433.5,54.1875,22.81578947368421,578.0,35100.0,0.5,0.0
1811,gaetan bong,30,17.0,DF,22,19,1808,0,0,0,0,0,0,0.1,0.5,0.0,34.0,5.0,0.0,48.0,3,3510.0,3510.0,82.18181818181819,37.666666666666664,18080.0,3616.0,-0.1,-0.5
1812,dale stephens,29,17.0,MF,30,29,2485,1,1,0,0,6,1,0.3,0.7,0.0,46.0,5.0,0.0,65.0,63,2485.0,2485.0,82.83333333333333,38.23076923076923,8283.333333333334,3550.0,0.7,0.30000000000000004
1813,leander dendoncker,23,7.0,MF,19,17,1467,2,0,0,0,1,0,3.4,1.2,0.0,21.0,3.0,0.0,48.0,100,3510.0,733.5,77.21052631578948,30.5625,431.47058823529414,1222.5,-1.4,-1.2
1814,yves bissouma,21,17.0,MF,28,17,1774,0,0,0,0,5,0,1.8,1.0,0.0,32.0,3.0,0.0,43.0,39,3510.0,3510.0,63.357142857142854,41.25581395348837,985.5555555555555,1774.0,-1.8,-1.0
